alpha_2,region,,flag,大洲:,origin name,Let's Go,,2004-01-01,2004-02-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2005-12-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01
DJ,吉布提,其他,https://www.fluentpython.com/data/flags/dj/dj.gif,非洲,DJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,0,4,7,0,3,0,0,7,4,0,0,6,7,7,0,0,0,0,4,0,0,0,0,0,0,4,4,0,0,0,5,5,0,0,0,10,5,5,5,9,0,4,0,0,5,0,6,0,0,0,0,0,0,4,0,5,8,0,0,4,4,34,8,0,0,0,4,0,0,0,0,0,9,37,0,0,5,29,0
DM,多米尼克,其他,https://www.fluentpython.com/data/flags/dm/dm.gif,北美,DM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,100,0,0,0,30,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,36,37,37,36,32,0,33,0,0,0,0,25,0,0,0,0,33,0,35,0,0,0,0,0,28,0,27,0,0,0,0,25,87,50,0
SZ,斯威士兰,其他,https://www.fluentpython.com/data/flags/sz/sz.gif,非洲,SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,11,0,22,12,0,11,10,0,10,0,0,10,18,0,0,0,9,0,9,0,0,0,0,0,8,0,7,0,7,7,19,14,77,7,7,14,12,14,13,0,24,12,61,85,72,48,7,23,13,0
FO,法罗群岛,其他,,欧洲,FO,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,12,0,0,0,8,7,7,7,14,0,0,14,0,0,7,0,8,0,0,0,0,0,0,7,0,7,0,0,0,0,0,6,0,12,0,6,0,0,0,0,0,7,0,0,0,0,0,8,0,15,0,22,0,0,0,0,0,0,0,0,6,14,21,7,6,0,6,0,0,7,0,7,7,21,12,6,17,0,5,0,0,0,6,0,0,0,0,0,5,0,5,0,6,0,0,6,0,0,0,6,0,0,0,6,7,0,0,12,20,0
FJ,斐济,其他,https://www.fluentpython.com/data/flags/fj/fj.gif,澳洲,FJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,3,0,0,6,2,0,0,3,0,2,2,0,5,3,3,3,2,0,0,0,0,2,0,0,0,2,0,0,2,2,0,0,2,2,5,2,5,5,2,0,4,2,2,5,2,4,8,6,2,3,5,2,2,0,0,5,2,0,2,2,0,0,0,4,0,4,0,6,2,6,6,2,19,16,0,2,6,2,2,4,0,2,0,9,7,3,2,10,9,0
PF,法属玻利尼西亚,其他,https://upload.wikimedia.org/wikipedia/commons/5/53/Map_OC-Polynesia-zh.png,澳洲,PF,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,4,0,0,0,0,9,4,0,0,4,0,0,4,0,0,0,0,11,3,0,4,0,0,0,3,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,3,4,0,4,4,0,4,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,10,0,4,0,4,3,0,0,0,8,4,4,11,11,7,0,0,10,0,7,16,0,5,0,10,5,0,0,0,0,6,6,14,0,0,0,7,0,0,0,0,0,0,0,0,0,0,37,47,0
GI,直布罗陀,其他,,欧洲,GI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,29,0,0,0,30,0,0,0,0,0,28,0,26,0,0,0,24,0,0,0,0,0,0,0,0,23,0,0,19,0,0,0,0,0,20,19,0,0,0,14,0,0,0,0,13,0,12,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,8,0,9,0,17,8,0,0,9,0,0,0,8,0,0,0,0,7,0,7,0,7,22,7,0,0,0,8,0,0,0,7,8,7,0,7,7,0,0,0,0,8,0,7,8,0,0,0,7,26,7,0,0,0,6,7,8,0,22,7,7,13,0,0,0,7,7,0,0,0,0,6,0,0,0,0,0,0,7,26,6,6,0,0,0,0,0,0,7,0,19,12,13,13,43,24,0
GL,格陵兰,其他,,北美,GL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,36,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,19,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,12,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,19,0,0,0,0,13,11,0,0,9,0,9,16,0,0,10,0,0,0,0,0,0,0,0,0,0,0,19,11,0
GD,格林纳达,其他,https://www.fluentpython.com/data/flags/gd/gd.gif,北美,GD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,0,0,4,0,0,0,5,0,0,17,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,4,0,4,0,4,0,0,0,0,7,6,3,18,3,3,21,0,0
GU,关岛,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Flag_of_Guam.svg/250px-Flag_of_Guam.svg.png,澳洲,GU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,16,0,0,15,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,8,0,0,0,0,0,8,0,14,0,7,7,0,0,7,14,0,0,0,0,8,0,0,15,7,0,8,8,8,8,8,0,0,0,7,0,0,0,16,7,0,0,0,0,14,7,0,0,0,8,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,6,6,11,0,0,11,0,6,6,0,0,0,6,0,6,13,7,0,14,14,0,14,7,67,60,0
GN,几内亚,其他,https://www.fluentpython.com/data/flags/gn/gn.gif,非洲,GN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0,3,2,1,2,1,1,2,1,2,1,0,1,2,1,2,0,1,0,1,1,1,2,0,2,1,4,2,1,3,3,0,2,1,1,0,2,1,3,0,0,1,2,2,1,0,2,1,0,1,2,1,0,2,1,3,18,4,1,2,1,0,3,2,1,1,2,1,3,0,1,2,1,1,2,1,1,1,3,2,2,2,1,3,2,7,19,7,0,3,6,3,3,2,2,8,4,14,13,3,1,5,9,0
GW,几内亚比绍,其他,https://www.fluentpython.com/data/flags/gw/gw.gif,非洲,GW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,8,0,0,0,3,0,3,0,2,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,5,0,0,0,2,2,1,0,2,3,1,0,3,0,0,8,4,0
IM,曼岛,其他,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Flag_of_the_Isle_of_Mann.svg/250px-Flag_of_the_Isle_of_Mann.svg.png,欧洲,IM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,30,0,9,10,0,0,18,9,9,0,9,0,0,0,0,0,15,0,8,0,0,0,8,15,0,24,7,8,7,0,0,0,23,15,8,7,0,0,53,8,27,0,26,7,7,0,14,13,0,14,7,23,22,0,14,0,0,0,8,8,8,8,7,0,15,24,7,0,0,0,0,7,15,15,7,8,7,21,100,20,7,19,0,7,20,0,6,20,12,6,18,12,0,0,13,6,6,25,11,6,5,0,5,5,0,6,6,0,11,0,15,12,5,0,0,6,6,0,6,6,6,12,6,71,75,0
LA,老挝,其他,https://www.fluentpython.com/data/flags/la/la.gif,亚洲,LA,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2,2,2,2,2,2,1,2,2,1,3,4,4,5,5,5,5,4,2,4,3,3,2,3,2,2,1,1,1,1,1,0,1,2,1,1,1,1,0
LS,莱索托,其他,https://www.fluentpython.com/data/flags/ls/ls.gif,非洲,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,15,0,0,16,0,27,7,0,0,6,0,0,6,7,12,6,10,20,0,10,0,0,17,4,5,26,0,0,6,3,6,3,3,0,21,9,3,7,0,0,0,3,0,4,11,3,3,6,3,0,0,3,6,3,9,0,0,11,6,5,3,3,0,3,3,6,3,0,7,10,0,12,3,0,3,8,3,0,0,9,3,2,10,11,14,3,0,3,2,2,6,2,2,5,10,5,10,8,2,7,2,0
YT,马约特,其他,,非洲,YT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,33,0,0,100,31,0
MC,摩纳哥,其他,https://www.fluentpython.com/data/flags/mc/mc.gif,欧洲,MC,0,0,0,0,0,0,0,35,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,0,0,0,16,0,0,0,0,13,0,0,0,0,0,0,11,12,24,0,0,0,0,0,11,0,0,0,0,26,0,0,0,0,0,0,11,0,10,10,0,30,0,0,10,0,10,0,10,0,17,17,0,0,7,6,6,6,12,0,6,11,0,23,6,6,12,10,5,5,11,5,5,13,9,5,0,14,5,17,4,4,13,4,4,7,0,13,4,20,19,12,4,19,0,11,15,29,4,4,4,19,26,10,7,15,4,7,4,10,11,11,11,22,8,7,17,4,10,0,15,10,0,5,0,6,0,18,0,12,7,6,6,21,6,10,11,24,19,23,4,9,11,9,9,25,12,8,8,8,17,9,12,9,5,5,11,0,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MN,蒙古,其他,https://www.fluentpython.com/data/flags/mn/mn.gif,亚洲,MN,0,0,0,0,0,0,0,0,0,0,100,0,76,0,0,0,0,0,0,0,0,0,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,13,0,0,0,0,0,10,0,0,0,7,0,7,0,19,0,0,0,0,0,0,0,9,4,9,0,0,0,0,0,4,0,4,4,6,3,0,0,4,0,6,0,2,0,0,2,2,3,1,0,3,1,6,2,1,2,1,4,2,3,1,0,5,2,3,2,0,1,1,1,3,1,1,2,1,3,0,2,1,1,2,5,3,0,2,2,2,3,1,1,1,2,1,2,0,1,1,0,1,0,0,3,2,2,2,0,2,0,2,2,1,2,2,0,1,2,0,1,8,14,3,1,0,2,0,0,1,2,1,1,3,1,2,2,1,0,1,2,3,2,2,2,6,3,6,7,6,6,4,3,3,5,7,5,4,3,4,7,2,4,4,3,4,3,3,3,3,4,3,4,3,2,2,3,3,2,4,8,6,0
NA,纳米比亚,其他,https://www.fluentpython.com/data/flags/na/na.gif,非洲,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,61,65,0,63,0,0,0,52,0,0,0,0,0,0,94,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,12,11,10,0,9,9,0,10,0,8,7,0,0,0,0,0,0,12,6,0,0,7,0,0,0,6,6,6,0,0,0,0,4,9,13,4,8,8,4,4,7,0,4,5,4,8,3,0,3,10,3,3,9,15,3,0,0,6,6,6,0,3,6,9,15,6,3,21,12,6,0,3,9,7,3,12,3,6,6,0,6,0,6,3,45,0,5,11,0,8,5,10,6,6,8,6,5,5,3,3,5,5,7,5,5,2,8,2,6,8,9,6,24,48,54,31,12,13,26,4,16,8,6,14,18,52,53,12,4,38,33,0
NI,尼加拉瓜,其他,https://www.fluentpython.com/data/flags/ni/ni.gif,北美,NI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,25,0,0,0,0,0,0,0,7,0,0,0,7,6,0,5,0,7,0,0,0,6,0,0,0,0,5,5,5,0,4,0,4,0,3,3,0,13,0,0,6,0,13,10,6,6,9,12,6,6,3,5,0,3,3,6,11,3,5,8,3,2,5,0,0,11,10,5,7,0,4,5,2,5,2,2,5,10,0,0,2,5,0,10,0,2,3,0,7,0,0,2,11,9,100,15,5,3,3,8,9,16,9,14,8,3,8,5,5,0,11,9,5,13,23,24,11,6,12,8,10,10,12,14,45,5,9,9,15,12,13,8,12,10,20,16,37,37,9,73,43,0
MP,北马里亚纳群岛,其他,,澳洲,MP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,40,0
WS,萨摩亚,其他,https://www.fluentpython.com/data/flags/ws/ws.gif,澳洲,WS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0
SC,塞舌尔,其他,https://www.fluentpython.com/data/flags/sc/sc.gif,非洲,SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,95,29,28,0,0,0,0,0,0,46,0,24,19,17,0,33,33,0,0,0,0,16,28,0,26,13,0,24,26,0,22,61,21,11,11,35,21,21,20,0,31,11,10,21,9,0,11,44,35,0,27,9,9,10,25,17,16,8,23,16,8,34,0,23,0,9,18,0,8,24,24,0,0,0,17,0,30,8,23,8,0,8,7,8,14,13,14,14,14,14,20,29,19,0,7,8,0,7,0,27,13,0,33,13,13,9,11,0,0,0,0,0,0,0,0,24,0,0,45,30,0,39,0,36,10,21,42,44,21,0
SX,荷属圣马丁,其他,,北美,SX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,55,25,53,23,27,26,0,0,0,0,0,0,0,0,0,0,27,0,27,27,0,28,0,0,0,0,100,0,26,51,25,0,56,28,0,0,25,45,24,22,24,0,0,26,25,0,0,0,0,0,0,27,59,27,0,0,54,0,0,0,55,24,25,68,0,0,40,20,0,0,20,0,0,0,36,0,0,34,0,24,24,25,27,27,0,0,0,27,0,52,27,0,52,0,30,55,24,22,78,22,0
SB,所罗门群岛,其他,https://www.fluentpython.com/data/flags/sb/sb.gif,澳洲,SB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0
